Date,Open,High,Low,Close,Adj Close
2-Jul-24,24228.75,24401,24056.4,24320.55,24320.55
9-Jul-24,24351,24635.05,24141.8,24586.7,24586.7
16-Jul-24,24615.9,24854.8,24362.3,24509.25,24509.25
23-Jul-24,24568.9,24999.75,24074.2,24836.1,24836.1
30-Jul-24,24839.4,25078.3,23893.7,24055.6,24055.6
6-Aug-24,24189.85,24472.8,23960.4,24347,24347
13-Aug-24,24342.35,24638.8,24099.7,24572.65,24572.65
20-Aug-24,24648.9,25043.8,24607.2,25010.6,25010.6
27-Aug-24,25024.8,25333.65,24964.65,25278.7,25278.7
3-Sep-24,25313.4,25321.7,24753.15,24936.4,24936.4
10-Sep-24,24999.4,25445.7,24885.15,25383.75,25383.75
17-Sep-24,25416.9,25956,25285.55,25939.05,25939.05
24-Sep-24,25921.45,26277.35,25794.1,25810.85,25810.85
1-Oct-24,25788.45,25907.6,24694.35,24795.75,24795.75
8-Oct-24,24832.2,25234.05,24756.8,25127.95,25127.95
15-Oct-24,25186.3,25212.05,24567.65,24781.1,24781.1
22-Oct-24,24798.65,24882,24073.9,24339.15,24339.15
29-Oct-24,24328.85,24498.2,23816.15,23995.35,23995.35
5-Nov-24,23916.5,24537.6,23842.75,24141.3,24141.3
12-Nov-24,24225.8,24242,23350.4,23453.8,23453.8
19-Nov-24,23529.55,24351.55,23263.15,24221.9,24221.9
26-Nov-24,24343.3,24354.55,23873.35,24276.05,24276.05
3-Dec-24,24367.5,24857.75,24280,24619,24619
10-Dec-24,24652.65,24792.3,24180.8,24668.25,24668.25
17-Dec-24,24584.8,24624.1,23537.35,23753.45,23753.45
24-Dec-24,23769.1,23938.85,23599.3,23644.9,23644.9
31-Dec-24,23560.6,24226.7,23460.45,23616.05,23616.05
